Data Set 1:Time(s),Data Set 1:Potential(V),Data Set 2:Time(s),Data Set 2:Potential(V),Data Set 3:Time(s),Data Set 3:Potential(V),Data Set 4:Time(s),Data Set 4:Potential(V),Data Set 5:Time(s),Data Set 5:Potential(V)
0.058500000000,-2.724304199219,0.117000000000,-2.291564941406,0.234000000000,-3.487548828125,,,,
0.058600000000,-2.719421386719,0.117200000000,-2.277221679688,0.234400000000,-3.477783203125,,,,
0.058700000000,-2.729187011719,0.117400000000,-2.277221679688,0.234800000000,-3.482666015625,,,,
0.058800000000,-2.719421386719,0.117600000000,3.162231445312,0.235200000000,-3.477783203125,,,,
0.058900000000,-2.719421386719,0.117800000000,3.162231445312,0.235600000000,-3.472900390625,,,,
0.059000000000,-2.729187011719,0.118000000000,3.171691894531,0.236000000000,-3.477783203125,,,,
0.059100000000,-2.719421386719,0.118200000000,3.171691894531,0.236400000000,-3.477783203125,,,,
0.059200000000,-2.714538574219,0.118400000000,3.167114257812,0.236800000000,-3.482666015625,,,,
0.059300000000,-2.724304199219,0.118600000000,3.176574707031,0.237200000000,-3.472900390625,,,,
0.059400000000,-2.719421386719,0.118800000000,3.176574707031,0.237600000000,-3.487548828125,,,,
0.059500000000,-2.719421386719,0.119000000000,3.171691894531,0.238000000000,-3.472900390625,,,,
0.059600000000,-2.724304199219,0.119200000000,3.162231445312,0.238400000000,-3.487548828125,,,,
0.059700000000,-2.719421386719,0.119400000000,3.176574707031,0.238800000000,-3.477783203125,,,,
0.059800000000,-2.724304199219,0.119600000000,3.176574707031,0.239200000000,1.971130371094,,,,
0.059900000000,-2.724304199219,0.119800000000,3.167114257812,0.239600000000,1.966247558594,,,,
0.060000000000,-2.719421386719,0.120000000000,3.171691894531,0.240000000000,1.971130371094,,,,
0.060100000000,-2.729187011719,0.120200000000,3.171691894531,0.240400000000,1.966247558594,,,,
0.060200000000,-2.719421386719,0.120400000000,3.171691894531,0.240800000000,1.980895996094,,,,
0.060300000000,-2.719421386719,0.120600000000,3.162231445312,0.241200000000,1.966247558594,,,,
0.060400000000,-2.724304199219,0.120800000000,3.176574707031,0.241600000000,1.971130371094,,,,
0.060500000000,-2.719421386719,0.121000000000,3.176574707031,0.242000000000,1.956787109375,,,,
0.060600000000,-2.719421386719,0.121200000000,3.171691894531,0.242400000000,1.976013183594,,,,
0.060700000000,-2.719421386719,0.121400000000,3.162231445312,0.242800000000,1.966247558594,,,,
0.060800000000,-2.719421386719,0.121600000000,3.176574707031,0.243200000000,1.966247558594,,,,
0.060900000000,-2.724304199219,0.121800000000,3.176574707031,0.243600000000,1.976013183594,,,,
0.061000000000,-2.724304199219,0.122000000000,3.162231445312,0.244000000000,1.966247558594,,,,
0.061100000000,-2.719421386719,0.122200000000,3.171691894531,0.244400000000,1.971130371094,,,,
0.061200000000,-2.729187011719,0.122400000000,3.176574707031,0.244800000000,1.966247558594,,,,
0.061300000000,-2.719421386719,0.122600000000,3.171691894531,0.245200000000,1.971130371094,,,,
0.061400000000,-2.719421386719,0.122800000000,3.167114257812,0.245600000000,1.961364746094,,,,
0.061500000000,-2.724304199219,0.123000000000,3.176574707031,0.246000000000,1.976013183594,,,,
0.061600000000,-2.719421386719,0.123200000000,3.176574707031,0.246400000000,1.961364746094,,,,
0.061700000000,-2.714538574219,0.123400000000,3.171691894531,0.246800000000,1.971130371094,,,,
0.061800000000,-2.719421386719,0.123600000000,3.162231445312,0.247200000000,1.971130371094,,,,
0.061900000000,-2.714538574219,0.123800000000,3.176574707031,0.247600000000,1.971130371094,,,,
0.062000000000,-2.719421386719,0.124000000000,3.176574707031,0.248000000000,1.971130371094,,,,
0.062100000000,-2.724304199219,0.124200000000,3.167114257812,0.248400000000,1.966247558594,,,,
0.062200000000,-2.714538574219,0.124400000000,3.176574707031,0.248800000000,1.971130371094,,,,
0.062300000000,-2.729187011719,0.124600000000,3.176574707031,0.249200000000,1.961364746094,,,,
0.062400000000,-2.719421386719,0.124800000000,-2.116699218750,0.249600000000,1.971130371094,,,,
0.062500000000,-2.714538574219,0.125000000000,-2.286682128906,0.250000000000,1.956787109375,,,,
0.062600000000,-2.724304199219,0.125200000000,-2.281799316406,0.250400000000,-3.477783203125,,,,
0.062700000000,-2.719421386719,0.125400000000,-2.277221679688,0.250800000000,-3.477783203125,,,,
0.062800000000,-2.714538574219,0.125600000000,-2.286682128906,0.251200000000,-3.477783203125,,,,
0.062900000000,-2.724304199219,0.125800000000,-2.286682128906,0.251600000000,-3.477783203125,,,,
0.063000000000,-2.714538574219,0.126000000000,-2.281799316406,0.252000000000,-3.477783203125,,,,
0.063100000000,-2.724304199219,0.126200000000,-2.281799316406,0.252400000000,-3.477783203125,,,,
0.063200000000,-2.724304199219,0.126400000000,-2.291564941406,0.252800000000,-3.487548828125,,,,
0.063300000000,-2.719421386719,0.126600000000,-2.277221679688,0.253200000000,-3.477783203125,,,,
0.063400000000,-2.729187011719,0.126800000000,-2.277221679688,0.253600000000,-3.487548828125,,,,
0.063500000000,-2.719421386719,0.127000000000,-2.286682128906,0.254000000000,-3.477783203125,,,,
0.063600000000,-2.719421386719,0.127200000000,-2.291564941406,0.254400000000,-3.487548828125,,,,
0.063700000000,-2.729187011719,0.127400000000,-2.281799316406,0.254800000000,-3.477783203125,,,,
0.063800000000,-2.719421386719,0.127600000000,-2.277221679688,0.255200000000,-3.477783203125,,,,
0.063900000000,-2.719421386719,0.127800000000,-2.286682128906,0.255600000000,-3.477783203125,,,,
0.064000000000,-2.724304199219,0.128000000000,-2.286682128906,0.256000000000,-3.477783203125,,,,
0.064100000000,-2.714538574219,0.128200000000,-2.281799316406,0.256400000000,1.966247558594,,,,
0.064200000000,-2.719421386719,0.128400000000,-2.281799316406,0.256800000000,1.971130371094,,,,
0.064300000000,-2.724304199219,0.128600000000,-2.291564941406,0.257200000000,1.966247558594,,,,
0.064400000000,-2.719421386719,0.128800000000,-2.277221679688,0.257600000000,1.976013183594,,,,
0.064500000000,-2.724304199219,0.129000000000,-2.281799316406,0.258000000000,1.961364746094,,,,
0.064600000000,-2.724304199219,0.129200000000,-2.286682128906,0.258400000000,1.980895996094,,,,
0.064700000000,-2.714538574219,0.129400000000,-2.291564941406,0.258800000000,1.966247558594,,,,
0.064800000000,-2.724304199219,0.129600000000,-2.281799316406,0.259200000000,1.971130371094,,,,
0.064900000000,-2.719421386719,0.129800000000,-2.281799316406,0.259600000000,1.971130371094,,,,
0.065000000000,-2.719421386719,0.130000000000,-2.291564941406,0.260000000000,1.966247558594,,,,
0.065100000000,-2.724304199219,0.130200000000,-2.281799316406,0.260400000000,1.976013183594,,,,
0.065200000000,-2.719421386719,0.130400000000,-2.281799316406,0.260800000000,1.966247558594,,,,
0.065300000000,2.709960937500,0.130600000000,-2.286682128906,0.261200000000,1.971130371094,,,,
0.065400000000,2.729492187500,0.130800000000,-2.291564941406,0.261600000000,1.961364746094,,,,
